Method,Received Signal Strength (RSS),Signal-to-Noise Ratio (SNR),Cell Load,Coverage Area,Mobility Speed,Handover Threshold,Group Size,Interference Level,Group Load,Group Coverage Area,Optimization Parameter,Received Level Indicator,Handover Decision
Traditional Handover,-71.320715579819279,1.8166875056068821,76.889689116221703,8.650447870441921,94.364780231548835,-101.47689194021602
Traditional Handover,-72.737035263672965,12.837919137830808,23.023165074653534,5.5301868731762216,104.67703297020729,-107.81552171232902
Traditional Handover,-32.840514682624729,17.63256771845397,35.21881351956111,3.0338940937229868,22.107109363240706,-95.697844664425517
Traditional Handover,-22.051649997966202,15.520378954485235,3.3636267778294289,3.9227729481285314,13.93252261631774,-97.317935408706745
Traditional Handover,-75.242484805752738,10.110532571613106,25.736437004868147,5.706706673701623,61.587532042333635,-106.94183925024319
Traditional Handover,-8.9536730241746039,1.0956293256467344,80.806920482221486,2.9721290226895962,100.966457920599,-93.876378584595571
Traditional Handover,-61.769227786813502,8.8528532436363641,66.3482193212715,2.3069919349192602,88.179335840129909,-95.016244177248439
Traditional Handover,-48.0953220874515,4.5195809493398205,1.9900518478779363,5.2121266556028871,109.50267623621164,-105.24658366816425
Traditional Handover,-55.990265019233462,27.096044564198724,10.736634959809779,5.5561392570641539,40.433246363156123,-90.2619375941632
Traditional Handover,-14.310870605665663,10.700567355705688,81.451824485069054,6.4732708500108078,3.5090150886722911,-99.336099219199312
Traditional Handover,-70.917462497445499,17.448048641648167,97.84506726909666,8.3841032536626336,48.311790771927591,-99.377917297826116
Traditional Handover,-87.936147380590512,5.7072563961647713,39.527501137707148,4.4840459299665163,31.465932629753802,-91.321618045364332
Traditional Handover,-74.60693062963287,9.6707730599077291,88.942726230687796,6.4359783252868707,46.502841285664047,-92.208914692610932
Traditional Handover,-31.375432271219527,11.722545596641742,36.079475859217105,8.8975689275644569,32.546207677827311,-97.352073540609368
Traditional Handover,-37.799982129503029,6.0749126393696811,36.855766287471994,4.1377594187565894,70.967347226556086,-101.36747278802444
Traditional Handover,-78.690889961407933,9.4468953457879348,46.566922192725784,5.5235163828001896,49.864609637234643,-109.08236216710991
Traditional Handover,-103.56565569693485,6.9938245960482508,17.36661927651922,8.2693162412705448,5.3075604538002796,-97.361424503550595
Traditional Handover,-20.769787049279451,29.452734309925109,40.351823037654079,9.3780814466895919,72.198326826187923,-109.54649462343497
Traditional Handover,-107.61081642825661,23.747927427174488,38.054228405493419,7.9675130015087836,53.21355144177263,-90.026513645437788
Traditional Handover,-33.689033237141103,12.895404157645721,43.525591838883976,4.1159832510705954,111.07334324674372,-104.94665800358479
Traditional Handover,-50.886397497209906,1.9206839017200676,3.1144540305782358,5.0166002735572865,93.343969030931575,-102.0145838111707
Traditional Handover,-54.660686075063744,20.537715899077114,91.303719296727209,4.74491980846269,51.562944432517021,-106.40117955226506
Traditional Handover,-87.748409513266949,26.879672369398026,88.845041575303782,2.6752380517661747,49.679147121347086,-109.57094474675644
Traditional Handover,-53.210152412396923,15.757898788786447,10.016477112665994,5.2237749319634288,79.803753457872077,-93.614061076014337
Traditional Handover,-9.1470274371779645,3.5225341625150919,44.105564637158793,8.4002371055075145,63.8004301971758,-105.63838732225746
Traditional Handover,-86.25435108610165,19.219676027642411,50.316655286735227,7.4822863743092327,37.161240203846823,-104.82735100892715
Traditional Handover,-19.730442231395489,12.385645765990786,85.161296690423654,1.5322128355187425,105.34835418004,-108.29811732205475
Traditional Handover,-98.746990644720839,10.167941455807508,41.973492522711631,5.363994629291815,62.103126767139479,-91.208595885526663
Traditional Handover,-77.22628828008952,5.5567808661408629,9.3867240982999665,6.6404728114793414,32.353900443927344,-98.66746018112984
Traditional Handover,-84.01958549582379,19.293357077656946,78.174680600955469,8.3671174232694874,81.900438536843495,-106.77841478808709
Traditional Handover,-88.904060278508837,22.635275224519557,3.5689950005938273,8.5689077482414007,61.766995909515302,-109.65004187060987
Traditional Handover,-109.52231604118008,15.391426028400391,78.990864417977107,9.9512445647042451,114.23198645665867,-92.832729510419412
Traditional Handover,-58.109289714186126,20.708056581536333,34.356552937234078,3.7526694483834642,54.872253078442185,-96.326248229633194
Traditional Handover,-31.523972671257315,5.8521714554411224,58.152171996492974,6.7199270551651376,77.520215472914373,-97.043575545327542
Traditional Handover,-8.2451419198164455,24.025061588746059,64.03374018335424,2.3564135471155927,3.2331516236221192,-106.59655636949304
Traditional Handover,-109.93741241746461,19.52262508195016,22.532507787706567,1.3472549185842531,57.512221940565958,-91.319025848675068
Traditional Handover,-53.204632090965575,22.56288821462676,48.207410773358966,2.9757581059708063,74.219827351262708,-92.106382112068303
Traditional Handover,-11.784945191715353,17.393459289983596,39.56762251424027,2.172843715256473,26.457630873870865,-102.23368285793516
Traditional Handover,-69.046759898330436,17.223402809921375,12.43675449510885,3.2079519365019875,27.309290518662564,-107.87429119361299
Traditional Handover,-79.272546320814882,23.421503483979734,50.696850824494312,6.5774626548297066,72.197862971666197,-108.24716079898512
Traditional Handover,-0.18929125749938713,15.354541198049922,12.579718750240151,3.4599731757584835,103.58886630441475,-99.67932971645115
Traditional Handover,-2.9672663672674755,17.711458666115746,54.952671357874138,9.059276061160153,30.036798915842915,-108.07989642865951
